#  TEXES order positions grabbed originally from the atmos plots
#  units are wavenumbers (cm-1) and edge-to-edge of each order for
#  on-blaze is shown
1930.188	1931.671
1930.85	1932.333
1931.512	1932.996
1932.174	1933.658
1932.836	1934.32
1933.498	1934.983
1934.159	1935.645
1934.821	1936.308
1935.483	1936.97
1936.145	1937.632
1936.807	1938.295
1937.469	1938.957
1938.131	1939.62
1938.793	1940.282
1939.455	1940.945
1940.116	1941.607
1940.778	1942.269
1941.44	1942.932
1942.102	1943.594
1942.764	1944.256
1943.426	1944.919
1944.088	1945.581
1944.75	1946.244
1945.412	1946.906
1946.073	1947.569
1946.735	1948.231
1947.397	1948.893
1948.059	1949.556
1948.721	1950.218
1949.383	1950.881
1950.045	1951.543
1950.707	1952.205
1951.369	1952.868
1952.031	1953.53
1952.692	1954.193
1953.354	1954.855
1954.016	1955.517
1954.678	1956.18
1955.34	1956.842
1956.002	1957.505
1956.664	1958.167
1957.326	1958.829
